index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,parsed_genres,broad_genre,country,country_name,top_genre,avg_danceability,avg_energy,avg_valence,avg_tempo,avg_popularity
25519,This Is What You Came ForCalvin Harris Featuring Rihanna,Calvin Harris Featuring Rihanna,This Is What You Came For,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",0azC730Exh71aQlOt9Zj3y,https://p.scdn.co/mp3-preview/16e42342599e423f7da57c9d2ce0c6758fc430e6?cid=b8d3901151d34489a160e3cf0ab1fa94,222160.0,False,This Is What You Came For,0.63,0.928,9.0,-2.787,0.0,0.0331,0.199,0.124,0.1479999999999999,0.465,123.963,4.0,81.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']","['pop', 'electronic', 'electronic', 'electronic', 'pop', 'electronic', 'latin', 'dance']",LU,Luxembourg,electronic,0.6646686169420872,0.6445592727408069,0.5315648682447521,124.61448898317701,82.03978710733959
25571,This TownNiall Horan,Niall Horan,This Town,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",0qvzXomUDJVaUboy2wMfiS,,232852.0,False,Flicker (Deluxe),0.678,0.401,6.0,-8.407999999999998,0.0,0.0312,0.72,0.0,0.1179999999999999,0.194,111.855,4.0,77.0,"['dance pop', 'pop', 'pop rock', 'post-teen pop']","['pop', 'pop', 'pop', 'pop']",IE,Ireland,pop,0.610120776579129,0.6172784533798263,0.5103074861065708,124.397761541535,85.8435581707893
25654,ThunderImagine Dragons,Imagine Dragons,Thunder,['modern rock'],1zB4vmk8tFRmM9UULNzbLB,,187146.0,False,Evolve,0.6049999999999999,0.822,0.0,-4.833,1.0,0.0438,0.00671,0.134,0.1469999999999999,0.2879999999999999,167.997,4.0,87.0,['modern rock'],['rock'],EE,Estonia,rock,0.6615778116273167,0.6826759873789576,0.5126836216588692,128.0271717259638,75.46599934718746
25704,TimberPitbull Featuring Ke$ha,Pitbull Featuring Ke$ha,Timber,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",3cHyrEgdyYRjgJKSOiOtcS,https://p.scdn.co/mp3-preview/d26c8392936843a07bb162853093de5bf2eb0011?cid=b8d3901151d34489a160e3cf0ab1fa94,204160.0,False,Global Warming: Meltdown (Deluxe Version),0.5809999999999998,0.963,11.0,-4.087,1.0,0.0981,0.0295,0.0,0.139,0.788,129.992,4.0,77.0,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']","['pop', 'latin', 'hip hop', 'pop', 'pop']",CZ,Czechia,pop,0.6851213236620837,0.6724915737432788,0.4841494785464256,128.7664670708383,70.26996499585002
25735,Time Of Our LivesPitbull & Ne-Yo,Pitbull & Ne-Yo,Time Of Our Lives,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",2bJvI42r8EF3wxjOuDav4r,https://p.scdn.co/mp3-preview/456046f512b8da97b84928f67cf9d8b2594db484?cid=b8d3901151d34489a160e3cf0ab1fa94,229360.0,True,Globalization,0.72,0.802,1.0,-5.797,1.0,0.0582,0.0921,0.0,0.694,0.7229999999999999,124.043,4.0,78.0,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']","['pop', 'latin', 'hip hop', 'pop', 'pop']",SK,Slovakia,pop,0.6913497868034979,0.6690716918407169,0.47670225121052257,127.8396517308665,70.96559947965599
25862,Tolerate ItTaylor Swift,Taylor Swift,Tolerate It,"['pop', 'post-teen pop']",0PurA4JVJ8YQgSVopY8fn6,,245440.0,True,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq'}, 'href': 'https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq', 'id': '2Xoteh7uEpea4TohMxjtaq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0233b8541201f1ef38941024be', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485133b8541201f1ef38941024be', 'width': 64}], 'name': 'evermore', 'release_date': '2020-12-11', 'release_date_precision': 'day', 'total_tracks': 15, 'type': 'album', 'uri': 'spotify:album:2Xoteh7uEpea4TohMxjtaq'}",0.316,0.3609999999999999,9.0,-10.381,1.0,0.0488,0.878,2.7e-05,0.0796999999999999,0.221,74.952,5.0,70.0,"['pop', 'post-teen pop']","['pop', 'pop']",SG,Singapore,pop,0.6423691117457793,0.6288381584179893,0.5136610896207657,123.73652362532084,84.81609486280323
26072,ToxicBritney Spears,Britney Spears,Toxic,"['dance pop', 'pop', 'post-teen pop']",6I9VzXrHxO9rA9A5euc8Ak,https://p.scdn.co/mp3-preview/8465386fd6ce10f7ae3bd9c907825d7cb955ade0?cid=b8d3901151d34489a160e3cf0ab1fa94,198800.0,False,In The Zone,0.774,0.8379999999999999,5.0,-3.914,0.0,0.114,0.0249,0.025,0.2419999999999999,0.924,143.04,4.0,79.0,"['dance pop', 'pop', 'post-teen pop']","['pop', 'pop', 'pop']",HU,Hungary,pop,0.7195747483130661,0.6726971457438746,0.5390438783242522,117.68525511492801,66.12048497095226
26114,Trap QueenFetty Wap,Fetty Wap,Trap Queen,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2d8JP84HNLKhmd6IYOoupQ,https://p.scdn.co/mp3-preview/62bf932cdc4d351174128d974397f5093de4f994?cid=b8d3901151d34489a160e3cf0ab1fa94,222093.0,True,Fetty Wap (Deluxe),0.746,0.873,7.0,-3.803,1.0,0.128,0.0244,0.0,0.3539999999999999,0.817,148.075,4.0,75.0,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']","['hip hop', 'pop', 'hip hop', 'hip hop', 'hip hop']",LV,Latvia,hip hop,0.6602286057342455,0.6436336886916024,0.500033641391355,123.46417814000874,79.12090670935817
26129,TreasureBruno Mars,Bruno Mars,Treasure,['pop'],55h7vJchibLdUkxdlX3fK7,https://p.scdn.co/mp3-preview/2780356e9a11fab474e2bc11758e41ab309f60d6?cid=b8d3901151d34489a160e3cf0ab1fa94,178560.0,True,Unorthodox Jukebox,0.874,0.692,5.0,-5.28,0.0,0.0431,0.0412,7.2e-05,0.324,0.937,116.017,4.0,77.0,['pop'],['pop'],SG,Singapore,pop,0.6423691117457793,0.6288381584179893,0.5136610896207657,123.73652362532084,84.81609486280323
26252,TryP!nk,P!nk,Try,"['dance pop', 'pop', 'post-teen pop']",1jF7IL57ayN4Ity3jQqGu0,https://p.scdn.co/mp3-preview/7384a4f0caa0d894ccf54f3a2ab28800d87be45b?cid=b8d3901151d34489a160e3cf0ab1fa94,247906.0,False,The Truth About Love,0.673,0.629,2.0,-7.072,1.0,0.0299,0.00141,0.0,0.0944,0.551,103.998,4.0,74.0,"['dance pop', 'pop', 'post-teen pop']","['pop', 'pop', 'pop']",IE,Ireland,pop,0.610120776579129,0.6172784533798263,0.5103074861065708,124.397761541535,85.8435581707893
26503,Under The BridgeRed Hot Chili Peppers,Red Hot Chili Peppers,Under The Bridge,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",3d9DChrdc6BOeFsbrZ3Is0,https://p.scdn.co/mp3-preview/90e41778392f27b6f7dd82db4c90916b3727aa6a?cid=b8d3901151d34489a160e3cf0ab1fa94,264306.0,False,Blood Sugar Sex Magik (Deluxe Edition),0.559,0.3449999999999999,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.1409999999999999,0.458,84.581,4.0,82.0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']","['rock', 'metal', 'rock', 'rock']",NZ,New Zealand,rock,0.640639082715511,0.6213347543247565,0.5303155654891699,125.31135768280274,86.63221398459078
26519,Underneath The TreeKelly Clarkson,Kelly Clarkson,Underneath The Tree,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",3YZE5qDV7u1ZD1gZc47ZeR,https://p.scdn.co/mp3-preview/58bef73fbb8ab03ba5459948a05615d3a8e546ef?cid=b8d3901151d34489a160e3cf0ab1fa94,229640.0,False,Wrapped In Red,0.509,0.812,8.0,-5.438,1.0,0.0537,0.0013,2e-05,0.214,0.689,159.876,4.0,82.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']","['pop', 'pop', 'pop', 'pop', 'pop']",NL,Netherlands,pop,0.6739987620608047,0.6791626535590752,0.560052244675041,126.26297032586929,77.9791370835609
26539,UnforgettableFrench Montana Featuring Swae Lee,French Montana Featuring Swae Lee,Unforgettable,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3B54sVLJ402zGa6Xm4YGNe,https://p.scdn.co/mp3-preview/3814de3ede7445566a5b176bb23120af44da62d8?cid=b8d3901151d34489a160e3cf0ab1fa94,233901.0,True,Jungle Rules,0.7259999999999999,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.7329999999999999,97.985,4.0,83.0,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['hip hop', 'pop', 'hip hop', 'hip hop', 'hip hop']",RO,Romania,hip hop,0.7399834166123543,0.7202101165906293,0.6048489246143819,130.25008302556304,63.19317112028387
26645,Uptown Funk!Mark Ronson Featuring Bruno Mars,Mark Ronson Featuring Bruno Mars,Uptown Funk!,"['dance pop', 'pop']",32OlwWuMpZ6b0aN2RZOeMS,https://p.scdn.co/mp3-preview/88a794d97fcb4475f72a27be7baf71b94d5a9dda?cid=b8d3901151d34489a160e3cf0ab1fa94,269666.0,False,Uptown Special,0.8559999999999999,0.6089999999999999,0.0,-7.223,1.0,0.0824,0.00801,8.2e-05,0.0344,0.928,114.988,4.0,82.0,"['dance pop', 'pop']","['pop', 'pop']",SG,Singapore,pop,0.6423691117457793,0.6288381584179893,0.5136610896207657,123.73652362532084,84.81609486280323
26655,Use SomebodyKings Of Leon,Kings Of Leon,Use Somebody,"['modern rock', 'rock']",5VGlqQANWDKJFl0MBG3sg2,https://p.scdn.co/mp3-preview/c1f5819057f7528777163bf7d75bf8609553c5be?cid=b8d3901151d34489a160e3cf0ab1fa94,230760.0,False,Only By The Night,0.276,0.7149999999999999,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.1729999999999999,137.028,4.0,77.0,"['modern rock', 'rock']","['rock', 'rock']",IE,Ireland,rock,0.610120776579129,0.6172784533798263,0.5103074861065708,124.397761541535,85.8435581707893
26715,Versace On The FloorBruno Mars,Bruno Mars,Versace On The Floor,['pop'],0kN8xEmgMW9mh7UmDYHlJP,https://p.scdn.co/mp3-preview/734b5d7f9b5552bb2a886b042be24c9ca6be9c9f?cid=b8d3901151d34489a160e3cf0ab1fa94,261240.0,False,24K Magic,0.5779999999999998,0.574,2.0,-6.209,1.0,0.0454,0.196,0.0,0.083,0.3009999999999999,174.152,4.0,77.0,['pop'],['pop'],TW,"Taiwan, Province of China",pop,0.6342305554553002,0.6211350597321976,0.4954937452629299,125.31618197567401,74.09048254953622
26756,Viva La VidaColdplay,Coldplay,Viva La Vida,"['permanent wave', 'pop']",1mea3bSkSGXuIRvnydlB5b,https://p.scdn.co/mp3-preview/bb0a310830636ebf8e5f6a1fa03d129a9724f7ec?cid=b8d3901151d34489a160e3cf0ab1fa94,242373.0,False,Viva La Vida or Death and All His Friends,0.4849999999999999,0.6189999999999999,5.0,-7.115,0.0,0.0289,0.0941,3e-06,0.109,0.4159999999999999,138.017,4.0,79.0,"['permanent wave', 'pop']",['pop'],LU,Luxembourg,pop,0.6646686169420872,0.6445592727408069,0.5315648682447521,124.61448898317701,82.03978710733959
26760,Vivir Mi VidaMarc Anthony,Marc Anthony,Vivir Mi Vida,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",3QHMxEOAGD51PDlbFPHLyJ,https://p.scdn.co/mp3-preview/8af6670450b5b016ad57e38e32a19d43fe4774d6?cid=b8d3901151d34489a160e3cf0ab1fa94,252346.0,False,3,0.655,0.877,0.0,-3.23,0.0,0.0344,0.3439999999999999,0.0,0.3489999999999999,0.893,105.017,4.0,77.0,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']","['latin', 'latin', 'latin']",CR,Costa Rica,latin,0.7143836130056656,0.6609045383205224,0.5791156580419328,120.49605214535744,83.71235249539895
26929,Walking On A DreamEmpire Of The Sun,Empire Of The Sun,Walking On A Dream,"['alternative dance', 'australian dance', 'australian electropop', 'dance-punk', 'electropop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'pop']",5r5cp9IpziiIsR6b93vcnQ,,198440.0,False,Walking On A Dream (10th Anniversary Edition),0.871,0.7009999999999998,5.0,-5.594,0.0,0.0458,0.257,8e-06,0.0589,0.7159999999999999,126.975,4.0,74.0,"['alternative dance', 'australian dance', 'australian electropop', 'dance-punk', 'electropop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'pop']","['dance', 'dance', 'pop', 'dance', 'pop', 'pop', 'indie', 'pop', 'pop']",LV,Latvia,pop,0.6602286057342455,0.6436336886916024,0.500033641391355,123.46417814000874,79.12090670935817
27011,Wasted On YouMorgan Wallen,Morgan Wallen,Wasted On You,['contemporary country'],3cBsEDNhFI9E82vPj3kvi3,,178520.0,False,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM'}, 'href': 'https://api.spotify.com/v1/artists/4oUHIQIBe0LHzYfvXNW4QM', 'id': '4oUHIQIBe0LHzYfvXNW4QM', 'name': 'Morgan Wallen', 'type': 'artist', 'uri': 'spotify:artist:4oUHIQIBe0LHzYfvXNW4QM'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr'}, 'href': 'https://api.spotify.com/v1/albums/6JlCkqkqobGirPsaleJpFr', 'id': '6JlCkqkqobGirPsaleJpFr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027d6813fd233f3bc4977cceca', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517d6813fd233f3bc4977cceca', 'width': 64}], 'name': 'Dangerous: The Double Album', 'release_date': '2021-01-08', 'release_date_precision': 'day', 'total_tracks': 30, 'type': 'album', 'uri': 'spotify:album:6JlCkqkqobGirPsaleJpFr'}",0.505,0.657,11.0,-5.24,0.0,0.0318,0.373,0.00107,0.126,0.252,196.0,3.0,79.0,['contemporary country'],['country'],US,United States,country,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
27102,We Belong TogetherMariah Carey,Mariah Carey,We Belong Together,"['dance pop', 'pop', 'r&b', 'urban contemporary']",3LmvfNUQtglbTrydsdIqFU,,201400.0,False,The Emancipation of Mimi,0.8379999999999999,0.4689999999999999,0.0,-7.992,1.0,0.0835,0.0358,0.0,0.0928,0.778,139.975,4.0,72.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']","['pop', 'pop', 'r&b', 'r&b']",ZA,South Africa,pop,0.7230528709700894,0.6173818026344516,0.519034207845135,119.56291008660214,67.47609344298085
27135,We Found LoveRihanna Featuring Calvin Harris,Rihanna Featuring Calvin Harris,We Found Love,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",6qn9YLKt13AGvpq9jfO8py,,215226.0,False,Talk That Talk,0.7339999999999999,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.6,127.986,4.0,76.0,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']","['pop', 'pop', 'pop', 'pop', 'r&b', 'r&b']",US,United States,pop,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
27479,What Makes You BeautifulOne Direction,One Direction,What Makes You Beautiful,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",4cluDES4hQEUhmXj6TXkSo,https://p.scdn.co/mp3-preview/170a9a5c3c9d418b8a3027ef538dd34b3291dfeb?cid=b8d3901151d34489a160e3cf0ab1fa94,199986.0,False,Up All Night,0.7259999999999999,0.787,4.0,-2.494,1.0,0.0738,0.0089999999999999,0.0,0.0596,0.888,124.989,4.0,78.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']","['pop', 'pop', 'pop', 'pop']",SG,Singapore,pop,0.6423691117457793,0.6288381584179893,0.5136610896207657,123.73652362532084,84.81609486280323
27631,Whatever It TakesImagine Dragons,Imagine Dragons,Whatever It Takes,['modern rock'],6Qn5zhYkTa37e91HC1D7lb,,201240.0,False,Evolve,0.672,0.655,10.0,-5.021,0.0,0.0311,0.0362,0.0,0.117,0.556,134.945,4.0,83.0,['modern rock'],['rock'],EE,Estonia,rock,0.6615778116273167,0.6826759873789576,0.5126836216588692,128.0271717259638,75.46599934718746
27699,When I See UFantasia,Fantasia,When I See U,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",4iuNZTcvT9diFySSzVsnVS,https://p.scdn.co/mp3-preview/e0a82dc93942c199177c1ccaaae6adba4557d1f4?cid=b8d3901151d34489a160e3cf0ab1fa94,217346.0,False,Fantasia,0.569,0.5959999999999999,8.0,-6.486,1.0,0.171,0.457,9e-05,0.2049999999999999,0.757,93.134,4.0,69.0,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']","['pop', 'pop', 'pop', 'soul', 'pop', 'r&b', 'r&b', 'r&b']",ZA,South Africa,pop,0.7230528709700894,0.6173818026344516,0.519034207845135,119.56291008660214,67.47609344298085
27707,When I Was Your ManBruno Mars,Bruno Mars,When I Was Your Man,['pop'],0nJW01T7XtvILxQgC5J7Wh,https://p.scdn.co/mp3-preview/d93150cf43f68c863d9f73a6f1e2b3e64e44488e?cid=b8d3901151d34489a160e3cf0ab1fa94,213826.0,False,Unorthodox Jukebox,0.6119999999999999,0.28,0.0,-8.647999999999998,1.0,0.0434,0.932,0.0,0.0879999999999999,0.387,72.795,4.0,83.0,['pop'],['pop'],MY,Malaysia,pop,0.5931886165950843,0.5713317140072905,0.444701898437218,123.08544891182733,82.36138881871007
27718,When It Rains It PoursLuke Combs,Luke Combs,When It Rains It Pours,['contemporary country'],1mMLMZYXkMueg65jRRWG1l,https://p.scdn.co/mp3-preview/0a2f1abdc6a4b5e7112320dd098aa910ff0d1207?cid=b8d3901151d34489a160e3cf0ab1fa94,240760.0,False,This One's for You,0.551,0.801,6.0,-5.069,1.0,0.0303,0.013,6e-06,0.265,0.625,128.027,4.0,78.0,['contemporary country'],['country'],AU,Australia,country,0.6303915682355078,0.6238375286207523,0.5120970924950028,125.57715467926585,87.41555515173542
27760,When The Party's OverBillie Eilish,Billie Eilish,When The Party's Over,"['electropop', 'pop']",43zdsphuZLzwA9k4DJhU0I,,196077.0,False,WHEN WE ALL FALL ASLEE,0.3669999999999999,0.111,4.0,-14.084,1.0,0.0972,0.978,4e-05,0.0897,0.198,82.64199999999998,4.0,90.0,"['electropop', 'pop']","['pop', 'pop']",NO,Norway,pop,0.6332500908628335,0.6296076106709311,0.5250128734462456,122.35276404739406,75.19975285309297
27761,When The Party's OverBillie Eilish,Billie Eilish,When The Party's Over,"['electropop', 'pop']",43zdsphuZLzwA9k4DJhU0I,,196077.0,False,WHEN WE ALL FALL ASLEE,0.3669999999999999,0.111,4.0,-14.084,1.0,0.0972,0.978,4e-05,0.0897,0.198,82.64199999999998,4.0,91.0,"['electropop', 'pop']","['pop', 'pop']",NO,Norway,pop,0.6332500908628335,0.6296076106709311,0.5250128734462456,122.35276404739406,75.19975285309297
27977,White ChristmasBing Crosby,Bing Crosby,White Christmas,"['adult standards', 'easy listening']",4so0Wek9Ig1p6CRCHuINwW,,177480.0,False,Holiday Inn (Original Motion Picture Soundtrack),0.317,0.158,9.0,-16.485,1.0,0.0381,0.673,0.3529999999999999,0.338,0.247,130.503,3.0,88.0,"['adult standards', 'easy listening']","['easy listening', 'easy listening']",US,United States,easy listening,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
28400,Without MeEminem,Eminem,Without Me,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",7lQ8MOhq6IN2w8EYcFNSUk,,290320.0,True,The Eminem Show,0.929,0.65,7.0,-2.882,1.0,0.0858,0.00348,0.0,0.308,0.655,112.249,4.0,83.0,"['detroit hip hop', 'g funk', 'hip hop', 'rap']","['hip hop', 'funk', 'hip hop', 'hip hop']",SA,Saudi Arabia,hip hop,0.6148001453488372,0.6533224745639534,0.5078433175872092,119.98573859011628,79.12165697674419
28475,Wonderful ChristmastimePaul McCartney,Paul McCartney,Wonderful Christmastime,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",1SV1fxF65n9NhRHp3KlBuu,,227653.0,False,McCartney II,0.774,0.511,11.0,-8.913999999999998,1.0,0.0319,0.322,0.0,0.0672,0.771,94.736,4.0,89.0,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']","['rock', 'rock', 'rock', 'easy listening', 'rock', 'rock']",NL,Netherlands,rock,0.6739987620608047,0.6791626535590752,0.560052244675041,126.26297032586929,77.9791370835609
28663,Yeah!Usher Featuring Lil Jon & Ludacris,Usher Featuring Lil Jon & Ludacris,Yeah!,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",5rb9QrpfcKFHM1EUbSIurX,https://p.scdn.co/mp3-preview/8a5e4f8dce6b1a957e235185a4677841fcaafe90?cid=b8d3901151d34489a160e3cf0ab1fa94,250373.0,False,Confessions (Expanded Edition),0.894,0.791,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.5829999999999999,105.018,4.0,81.0,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']","['hip hop', 'pop', 'pop', 'pop', 'r&b', 'r&b']",DE,Germany,pop,0.6905386847546157,0.6624644905509812,0.5275698792121586,126.78461373281584,77.971634807211
